Id,Time,Lat,Lon,Alt,SSID,MAC,Channel,Signal
386,01/12/2017 10:51:08,32.169491346626565,34.81077184677352,30.418708757918328,Alpha125,10:fe:ed:74:fc:46,1,-90
390,01/12/2017 10:51:20,32.16935940800852,34.81072496254775,30.410277054761934,spielman,7c:b7:33:2b:c4:52,1,-81
392,01/12/2017 10:51:56,32.16935940800852,34.81072496254775,30.282964951541523,evanson,7c:03:4c:fe:f6:68,1,-93
394,01/12/2017 10:53:44,32.16935940800852,34.81072496254775,29.548431945777384,KaymeraDev,00:f6:63:15:58:81,1,-78
401,01/12/2017 10:55:50,32.16917019230133,34.8106650271149,28.810367981340118,Jamcanup,74:da:38:c3:0d:6b,2,-87
402,01/12/2017 10:55:50,32.16917019230133,34.8106650271149,28.810367981340118,Jamcandown,74:da:38:b6:f6:c9,4,-89
403,01/12/2017 10:55:56,32.16917019230133,34.8106650271149,28.77355504306178,edimax_2.4G_ruty,74:da:38:d3:bb:81,2,-80
405,01/12/2017 10:56:55,32.169012321650136,34.810619520712386,28.06850525498688,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-81
406,01/12/2017 10:56:58,32.168881406149175,34.81057058716543,27.5643827071327,iFOREX,f8:d1:11:b1:92:93,6,-91
411,01/12/2017 10:57:11,32.16875525343879,34.81129910090613,26.895184619901016,HOTBOX111,c0:ac:54:f6:ae:5e,11,-77
413,01/12/2017 10:57:17,32.16883769901991,34.81174537287164,26.96056003278366,LRWN,ec:8c:a2:09:dd:48,11,-74
415,01/12/2017 10:57:17,32.16883769901991,34.81174537287164,26.96056003278366,HOTFiber-400D,b4:ee:b4:36:dd:b9,6,-89
417,01/12/2017 10:57:19,32.16889805537721,34.81183319930766,27.057519941460445,Talfamily,e0:ce:c3:86:a7:9e,1,-80
420,01/12/2017 10:57:26,32.16927107246911,34.81201044802282,27.21999505256496,Fuck Off Yourself,16:ae:db:c1:ae:55,9,-79
421,01/12/2017 10:57:26,32.16927107246911,34.81201044802282,27.21999505256496,Fuck Off ext,a4:2b:b0:e0:3a:01,11,-80
422,01/12/2017 10:57:26,32.16927107246911,34.81201044802282,27.21999505256496,Mheta_AP,86:2a:a8:eb:a9:60,6,-90
428,01/12/2017 10:57:53,32.1695720901851,34.813408321637986,27.26150168083893,DIRECT-29-HP OfficeJet Pro 8710,ec:8e:b5:05:57:19,6,-91
430,01/12/2017 10:58:02,32.17010132675571,34.813514176763185,29.07004588283799,dlink,00:24:01:18:99:57,6,-67
431,01/12/2017 10:58:02,32.17010132675571,34.813514176763185,29.07004588283799,orange,00:21:04:e7:95:da,1,-90
432,01/12/2017 10:58:02,32.17010132675571,34.813514176763185,29.07004588283799,Bezeq Free,62:19:8f:46:9f:bf,6,-94
442,01/12/2017 10:58:14,32.17081392063111,34.81363414318978,29.098105928258406,Beni,c4:12:f5:f4:82:42,9,-82
451,01/12/2017 10:58:26,32.17110086640514,34.813083395926654,28.87277115238635,tal,90:8d:78:54:22:a2,1,-79
456,01/12/2017 10:58:26,32.17110086640514,34.813083395926654,28.87277115238635,DIRECT-75-HP DeskJet 4670 series,b0:5a:da:fa:44:76,6,-87
461,01/12/2017 10:58:38,32.17070417266147,34.81268528377859,29.694922823032826,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-84
466,01/12/2017 10:59:02,32.17024204862788,34.813533118254576,29.09677084835438,Daizad,e8:cc:18:ac:1b:e1,3,-90
471,01/12/2017 10:59:14,32.17094894909989,34.81367243117691,29.871227188060253,Baruch_2.4,10:5a:f7:08:27:71,6,-90
474,01/12/2017 10:59:32,32.17092410916535,34.81275918581424,29.998889595076953,claire,cc:b2:55:67:2b:85,6,-90
475,01/12/2017 10:59:32,32.17092410916535,34.81275918581424,29.998889595076953,Bezeq Free 672B84,62:b2:55:67:2b:86,6,-92
479,01/12/2017 10:59:44,32.169723670332395,34.81223613163286,30.276017823409685,Partner,42501_13111_7943940,0,-103
485,01/12/2017 10:59:56,32.16921657591955,34.8119993015223,30.246080183177583,WR,00:30:4f:82:7b:30,11,-89
486,01/12/2017 10:59:59,32.169027594463216,34.81191817927795,29.88889813438273,HOTBOX-651B,54:64:d9:5f:59:83,1,-77
502,01/12/2017 11:00:50,32.17159576839816,34.81325919412833,33.65546916299205,Partner,42501_13111_7943940,0,-101
512,01/12/2017 11:04:06,32.17221784967324,34.814398286352024,49.173541035059245,BezeqFree,06:ae:db:58:73:75,1,-74
514,01/12/2017 11:04:21,32.17230692344676,34.81390382396507,46.72223219542287,Lahav,fc:b4:e6:d2:86:9e,11,-81
517,01/12/2017 11:04:45,32.17257421641877,34.81234245317759,43.21979901905486,DIRECT-56-HP OfficeJet 6950,30:e1:71:be:67:57,11,-90
521,01/12/2017 11:04:51,32.17244369050431,34.81206365704524,42.92341219500959,kenley-up,88:dc:96:3b:f5:e0,6,-87
524,01/12/2017 11:05:00,32.171773657455525,34.81183741979604,41.75368557840066,Liza,8c:59:c3:ea:db:4b,36,-91
525,01/12/2017 11:05:03,32.171557399952235,34.81175227461636,41.42241716240946,SEW132_23574336,08:97:58:31:e0:c6,3,-85
527,01/12/2017 11:05:06,32.17134387611023,34.8116686534985,41.11423605499236,HOTBOX-1966,6c:2e:85:fe:da:b8,6,-75
528,01/12/2017 11:05:06,32.17134387611023,34.8116686534985,41.11423605499236,ronkla2,3c:1e:04:07:2a:fe,6,-80
531,01/12/2017 11:05:18,32.17043064941609,34.81119993629276,40.926265973661245,gononsmarthome,18:cc:23:00:18:45,3,-89
533,01/12/2017 11:05:24,32.1699449632106,34.81096823595285,41.15224303065266,Rozenkrants,86:2a:a8:a1:a0:b5,1,-89
535,01/12/2017 11:05:27,32.16969384158719,34.810860989133886,40.951736594141536,oved-main_2EX,74:da:38:54:b8:1c,6,-80
539,01/12/2017 11:05:30,32.169457779876055,34.81076504710256,40.54230601717542,HOTBOX-2E6E,b0:b2:8f:1e:ea:68,11,-81
543,01/12/2017 11:05:57,32.16881183895412,34.81174970350504,40.650001121744175,LRWN,0c:f4:d5:29:a2:9c,36,-83
545,01/12/2017 11:05:57,32.16881183895412,34.81174970350504,40.650001121744175,HP-Setup>77-M277 LaserJet,92:cd:b6:2b:e9:77,1,-87
549,01/12/2017 11:06:12,32.16970424697143,34.8122124147935,40.24753875469891,InnovationEndeavors-guest,14:ae:db:48:af:4d,9,-91
551,01/12/2017 11:06:15,32.16988799418102,34.81228859490431,40.1543864581257,snapper1,00:78:9e:fa:0e:db,1,-91
560,01/12/2017 11:06:57,32.17242135783609,34.81315655343821,39.19830082191928,Partner,42501_13111_7943940,0,-99
565,01/12/2017 11:07:18,32.17225793952015,34.81441454466233,40.08129430873258,Km,48:ee:0c:3d:eb:b8,9,-85
566,01/12/2017 11:07:18,32.17225793952015,34.81441454466233,40.08129430873258,HUAWEI-009D,14:9d:09:80:00:9d,4,-86
567,01/12/2017 11:03:43,32.17223176,34.81443004,45.0,HUAWEI-00F1,14:9d:09:80:00:f1,6,-85
568,01/12/2017 11:04:21,32.17232954,34.81388258,48.0,Basement,f4:f2:6d:af:45:26,3,-93
572,01/12/2017 11:04:51,32.17237857,34.81205701,35.0,GFCM,14:ae:db:32:d5:c2,4,-92
575,01/12/2017 11:05:03,32.17153243,34.81172407,31.0,Shani - Green,54:b8:0a:34:78:d0,6,-88
577,01/12/2017 11:05:06,32.17131792,34.81162405,29.0,SEW132_23574336,08:97:58:31:e0:c6,3,-78
578,01/12/2017 11:05:15,32.17063751,34.81125367,31.0,David,c4:12:f5:82:92:78,9,-96
579,01/12/2017 11:05:24,32.16991824,34.81090236,25.0,,fa:8f:ca:35:6e:e9,1,-86
587,01/12/2017 11:06:09,32.1695048,34.81211179,27.0,DIRECT-A5-HP DeskJet 3700 series,40:b0:34:62:33:a6,6,-87
608,01/12/2017 11:09:20,32.17237924,34.81348839,36.0,HOTBOX-1234,7c:03:4c:ba:f5:5a,6,-75
616,01/12/2017 11:09:44,32.17206721,34.81192728,32.0,alfa,f4:f2:6d:5e:d0:48,11,-96
618,01/12/2017 11:09:47,32.17180755,34.81183239,31.0,BezeqNGN_10072E_5GHz_1,c4:04:15:60:6a:b6,48,-82
619,01/12/2017 11:09:56,32.17106538,34.81150977,30.0,TP-LINK-BET,f8:d1:11:ce:e5:e6,4,-96
620,01/12/2017 11:09:56,32.17106538,34.81150977,30.0,G10,c0:ac:54:f8:0c:ac,11,-94
622,01/12/2017 11:10:04,32.17043936,34.81118089,29.0,Hetz2,74:da:38:6c:89:7b,1,-83
624,01/12/2017 11:10:04,32.17043936,34.81118089,29.0,DIRECT-85-HP OfficeJet Pro 6960,98:e7:f4:0a:dd:86,6,-89
631,01/12/2017 11:10:32,32.16871788,34.811185,29.0,Avisky,00:78:9e:fa:b2:d0,11,-91
632,01/12/2017 11:10:37,32.16879785,34.81168165,32.0,Talfamily2,90:8d:78:b6:28:f6,5,-62
634,01/12/2017 11:10:50,32.16968439,34.8121884,31.0,HOTBOX-C18E,e0:ce:c3:8c:c1:94,1,-93
639,01/12/2017 11:11:02,32.17056857,34.81258185,32.0,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-73
641,01/12/2017 11:11:04,32.17072078,34.81264811,34.0,Oded,14:cc:20:76:b8:2a,11,-72
643,01/12/2017 11:11:08,32.1710117,34.81277801,37.0,HOTBOX-2017,c0:ac:54:f5:7d:bd,11,-72
646,01/12/2017 11:11:14,32.17146616,34.81290244,38.0,Floor 2,74:da:38:b6:f3:7a,2,-94
653,01/12/2017 11:11:41,32.17233383,34.81384954,37.0,Lahav,b0:b2:8f:01:ad:fe,11,-74
656,01/12/2017 11:11:44,32.17231097,34.81407594,39.0,DIRECT-F6-HP DeskJet 3830 series,30:e1:71:fb:1e:f7,11,-92
